visit_month,project,neighbourhood,apt_status,avg_tasks_per_visit,avg_visit_price,chore_count,total_amount
2024-06,River Place,Hell's Kitchen Polygon,CHURN,5.9,66.56,354,8855.34
2024-06,River Place,Hell's Kitchen Polygon,FREEMIUM,2.0,0.0,2,117.0
2024-06,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,5.64,49.65,124,2370.68
2024-06,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.31,72.85,117,2894.19
2024-06,River Place,Hell's Kitchen Polygon,TRIAL,5.67,14.43,51,1574.69
2024-06,River Place,Hell's Kitchen Polygon,WARM_LEAD,8.0,92.0,8,227.11
2024-06,Silver Towers,Hell's Kitchen Polygon,CHURN,5.58,82.95,251,7444.71
2024-06,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,8.0,69.0,8,227.11
2024-06,Silver Towers,Hell's Kitchen Polygon,FROZEN,4.0,86.11,8,227.11
2024-06,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,4.48,52.62,121,3646.5
2024-06,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.07,91.7,318,8798.01
2024-06,Silver Towers,Hell's Kitchen Polygon,TRIAL,4.15,15.22,54,1620.58
2024-06,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,2.0,0.0,2,71.5
2024-06,The Enclave,Hoboken Polygon,CHURN,4.11,88.18,37,1208.48
2024-06,The Enclave,Hoboken Polygon,FREEMIUM,9.0,0.0,18,419.12
2024-06,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3.33,44.6,10,343.2
2024-06,The Ivy,Chatham / West Orange Polygon,CHURN,7.13,84.6,57,1625.0
2024-06,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2024-06,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.33,126.69,16,545.61
2024-06,The Ivy,Chatham / West Orange Polygon,TRIAL,8.0,120.0,16,454.22
2024-07,100 House,Hoboken Polygon,CHURN,7.28,56.05,131,3912.48
2024-07,100 House,Hoboken Polygon,FREEMIUM,6.0,136.0,6,194.35
2024-07,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2.17,8.31,13,247.65
2024-07,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,8.0,59.5,16,454.22
2024-07,1 Boerum PL,Floating NY 2,CHURN,5.0,79.61,80,2817.1
2024-07,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,4.75,66.5,19,537.42
2024-07,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,2.25,31.16,18,722.8
2024-07,1 Boerum PL,Floating NY 2,TRIAL,5.71,117.48,40,909.35
2024-07,1 Boerum PL,Floating NY 2,WARM_LEAD,6.0,69.78,18,525.72
2024-07,330W-56th,Hell's Kitchen Polygon,CHURN,8.0,72.6,40,1123.85
2024-07,330W-56th,Hell's Kitchen Polygon,FREEMIUM,8.0,92.0,8,227.11
2024-07,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.5,86.69,26,752.83
2024-07,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,2.0,0.0,22,429.65
2024-07,829 Garfield,Floating Jersey,CHURN,3.0,0.0,9,337.35
2024-07,829 Garfield,Floating Jersey,TRIAL,9.0,0.0,18,536.12
2024-07,Azrieli TLV,Unknown,CHURN,5.85,58.18,532,16007.55
2024-07,Azrieli TLV,Unknown,TRIAL,0.0,0.0,0,
2024-07,Gindi 1,Unknown,CHURN,4.66,65.31,731,23444.07
2024-07,Gindi 1,Unknown,TRIAL,3.5,29.58,105,2949.96
2024-07,Gindi 2,Unknown,CHURN,6.39,69.25,364,10312.9
2024-07,Gindi 2,Unknown,TRIAL,6.67,16.48,40,1311.18
2024-07,Gindi 3,Unknown,CHURN,4.87,80.57,881,24428.17
2024-07,Gindi 3,Unknown,TRIAL,5.31,13.19,85,2787.85
2024-07,Gindi 4,Unknown,CHURN,5.07,53.06,71,2113.41
2024-07,John Street 116,Financial District Polygon,CHURN,8.22,68.92,148,4158.18
2024-07,John Street 116,Financial District Polygon,FREEMIUM,8.0,104.0,8,227.11
2024-07,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6.0,71.0,36,875.94
2024-07,John Street 116,Financial District Polygon,TRIAL,7.4,51.89,37,1091.09
2024-07,One Ten,Hoboken Polygon,CHURN,4.56,47.93,41,1381.77
2024-07,One Ten,Hoboken Polygon,FREEMIUM,6.0,17.0,12,357.11
2024-07,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,5.0,37.75,15,450.71
2024-07,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.11,85.4,55,1832.22
2024-07,One Ten,Hoboken Polygon,WARM_LEAD,3.0,5.25,12,309.4
2024-07,River Place,Hell's Kitchen Polygon,CHURN,6.54,55.65,458,11709.88
2024-07,River Place,Hell's Kitchen Polygon,FREEMIUM,3.0,48.0,3,130.0
2024-07,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,5.28,41.77,153,3091.27
2024-07,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.55,73.99,151,3843.58
2024-07,River Place,Hell's Kitchen Polygon,TRIAL,5.73,28.25,63,1997.06
2024-07,River Place,Hell's Kitchen Polygon,WARM_LEAD,5.0,73.6,10,298.61
2024-07,Silver Towers,Hell's Kitchen Polygon,CHURN,5.56,64.0,350,10449.01
2024-07,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,5.5,50.18,11,304.46
2024-07,Silver Towers,Hell's Kitchen Polygon,FROZEN,4.0,87.56,8,227.11
2024-07,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.73,44.67,168,4902.82
2024-07,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.45,99.75,419,11219.13
2024-07,Silver Towers,Hell's Kitchen Polygon,TRIAL,3.26,25.9,114,2965.69
2024-07,The Enclave,Hoboken Polygon,CHURN,5.69,57.54,91,2734.94
2024-07,The Enclave,Hoboken Polygon,FREEMIUM,4.38,53.81,35,1088.88
2024-07,The Enclave,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,8.0,92.0,8,227.11
2024-07,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3.0,41.0,12,414.7
2024-07,The Enclave,Hoboken Polygon,TRIAL,4.0,0.0,8,227.11
2024-07,The Ivy,Chatham / West Orange Polygon,CHURN,6.89,110.74,124,3470.22
2024-07,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,55.5,32,908.44
2024-07,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.67,98.91,34,1161.42
2024-07,The Ivy,Chatham / West Orange Polygon,TRIAL,8.0,80.0,24,681.33
2024-07,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,8.0,148.0,16,454.22
2024-08,100 House,Hoboken Polygon,CHURN,6.47,60.46,110,3306.16
2024-08,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2.4,20.5,12,205.4
2024-08,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,8.0,113.33,48,1362.66
2024-08,1 Boerum PL,Floating NY 2,CHURN,4.92,50.5,64,2321.8
2024-08,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,5.5,15.82,11,310.31
2024-08,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,3.5,94.48,28,922.87
2024-08,1 Boerum PL,Floating NY 2,TRIAL,7.6,8.05,38,950.95
2024-08,1 Boerum PL,Floating NY 2,WARM_LEAD,6.0,139.56,36,1051.44
2024-08,300 Somerset,Harrison Polygon,CHURN,2.25,21.67,9,297.7
2024-08,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,2.0,8.0,8,145.6
2024-08,300 Somerset,Harrison Polygon,TRIAL,2.2,21.91,11,416.0
2024-08,330 Angelo Cifelli,Harrison Polygon,FREEMIUM,2.0,0.0,4,96.2
2024-08,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,2.0,23.0,4,143.0
2024-08,330 Angelo Cifelli,Harrison Polygon,TRIAL,2.0,23.0,4,143.0
2024-08,330W-56th,Hell's Kitchen Polygon,CHURN,7.38,50.53,59,1635.53
2024-08,330W-56th,Hell's Kitchen Polygon,FREEMIUM,8.0,92.0,8,227.11
2024-08,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.5,84.92,26,752.83
2024-08,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,1.75,0.0,7,267.15
2024-08,829 Garfield,Floating Jersey,CHURN,2.0,0.0,2,71.5
2024-08,Azrieli TLV,Unknown,CHURN,5.65,63.18,525,15797.47
2024-08,Azrieli TLV,Unknown,TRIAL,4.3,82.42,43,1384.63
2024-08,Gindi 1,Unknown,CHURN,4.08,52.53,693,21338.85
2024-08,Gindi 1,Unknown,TRIAL,5.0,13.92,20,701.35
2024-08,Gindi 2,Unknown,CHURN,6.25,47.83,331,9354.28
2024-08,Gindi 2,Unknown,TRIAL,3.0,53.88,12,466.05
2024-08,Gindi 3,Unknown,CHURN,5.24,76.13,865,23358.01
2024-08,Gindi 3,Unknown,TRIAL,4.22,19.86,38,1333.67
2024-08,Gindi 4,Unknown,CHURN,5.0,47.2,75,2205.06
2024-08,John Street 116,Financial District Polygon,CHURN,7.13,69.3,171,4786.99
2024-08,John Street 116,Financial District Polygon,FREEMIUM,8.0,52.0,8,227.11
2024-08,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5.43,67.21,38,1005.94
2024-08,John Street 116,Financial District Polygon,TRIAL,0.8,21.43,4,143.0
2024-08,One Ten,Hoboken Polygon,CHURN,3.67,54.58,33,1138.41
2024-08,One Ten,Hoboken Polygon,FREEMIUM,8.0,0.0,8,227.11
2024-08,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4.57,17.79,32,917.93
2024-08,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.1,67.89,61,1973.79
2024-08,One Ten,Hoboken Polygon,WARM_LEAD,3.0,0.0,15,386.75
2024-08,River Place,Hell's Kitchen Polygon,CHURN,6.29,48.61,390,9225.71
2024-08,River Place,Hell's Kitchen Polygon,FREEMIUM,4.0,45.0,4,135.85
2024-08,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,5.5,61.85,176,3554.72
2024-08,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.85,62.8,152,3915.47
2024-08,River Place,Hell's Kitchen Polygon,TRIAL,2.82,42.35,31,1058.72
2024-08,River Place,Hell's Kitchen Polygon,WARM_LEAD,6.0,39.11,18,525.72
2024-08,Silver Towers,Hell's Kitchen Polygon,CHURN,5.62,77.31,326,9752.34
2024-08,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,8.0,0.0,8,227.11
2024-08,Silver Towers,Hell's Kitchen Polygon,FROZEN,4.0,87.56,8,227.11
2024-08,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.28,37.54,128,3773.64
2024-08,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.87,98.12,417,11246.56
2024-08,Silver Towers,Hell's Kitchen Polygon,TRIAL,4.56,33.21,41,1200.29
2024-08,The Eddy,Harrison Polygon,CHURN,2.0,0.0,4,143.0
2024-08,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,8.0,99.0,8,227.11
2024-08,The Eddy,Harrison Polygon,TRIAL,8.0,99.0,8,227.11
2024-08,The Enclave,Hoboken Polygon,CHURN,3.95,51.73,75,2284.36
2024-08,The Enclave,Hoboken Polygon,FREEMIUM,7.2,20.44,36,1050.14
2024-08,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3.6,24.78,18,614.9
2024-08,The Enclave,Hoboken Polygon,TRIAL,8.0,148.0,8,227.11
2024-08,The Ivy,Chatham / West Orange Polygon,CHURN,7.05,98.52,155,4465.24
2024-08,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,111.0,32,908.44
2024-08,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.29,118.89,37,1202.37
2024-08,The Ivy,Chatham / West Orange Polygon,TRIAL,7.4,19.89,37,1102.79
2024-08,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,8.0,148.0,8,227.11
2024-09,100 House,Hoboken Polygon,CHURN,6.7,49.37,134,4136.08
2024-09,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3.33,40.15,20,432.51
2024-09,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,8.0,107.2,40,1135.55
2024-09,1 Boerum PL,Floating NY 2,CHURN,6.44,87.74,58,1550.25
2024-09,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3.0,77.67,9,337.35
2024-09,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,3.5,38.76,28,922.87
2024-09,1 Boerum PL,Floating NY 2,TRIAL,8.0,0.0,16,454.22
2024-09,1 Boerum PL,Floating NY 2,WARM_LEAD,7.8,56.62,39,1106.3
2024-09,300 Somerset,Harrison Polygon,CHURN,2.14,22.93,30,1071.2
2024-09,300 Somerset,Harrison Polygon,FREEMIUM,6.0,0.0,6,170.95
2024-09,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.0,23.0,2,71.5
2024-09,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,2.13,13.59,17,443.3
2024-09,300 Somerset,Harrison Polygon,TRIAL,2.08,12.85,25,812.11
2024-09,330 Angelo Cifelli,Harrison Polygon,CHURN,2.0,23.0,8,286.0
2024-09,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,3.0,21.81,27,921.96
2024-09,330 Angelo Cifelli,Harrison Polygon,TRIAL,2.38,43.28,31,953.81
2024-09,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,5.0,74.0,5,194.35
2024-09,330W-56th,Hell's Kitchen Polygon,CHURN,6.71,52.4,47,1270.36
2024-09,330W-56th,Hell's Kitchen Polygon,FREEMIUM,0.5,52.5,1,13.0
2024-09,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.13,35.53,57,1632.02
2024-09,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,3.6,83.7,18,408.72
2024-09,Azrieli TLV,Unknown,CHURN,5.96,64.83,560,16862.3
2024-09,Azrieli TLV,Unknown,TRIAL,5.67,83.95,17,471.77
2024-09,Gindi 1,Unknown,CHURN,3.96,62.46,777,23094.89
2024-09,Gindi 1,Unknown,TRIAL,6.07,112.5,85,2186.47
2024-09,Gindi 2,Unknown,CHURN,6.89,76.46,262,7492.16
2024-09,Gindi 2,Unknown,COLD_LEAD,9.0,0.0,9,311.35
2024-09,Gindi 2,Unknown,TRIAL,2.25,7.64,9,284.7
2024-09,Gindi 3,Unknown,CHURN,5.21,78.25,828,22773.4
2024-09,Gindi 3,Unknown,TRIAL,5.25,0.0,21,648.57
2024-09,Gindi 4,Unknown,CHURN,4.35,47.38,74,2263.3
2024-09,John Street 116,Financial District Polygon,CHURN,7.31,73.62,117,3217.11
2024-09,John Street 116,Financial District Polygon,FREEMIUM,8.0,52.0,8,227.11
2024-09,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5.6,85.14,28,707.33
2024-09,John Street 116,Financial District Polygon,TRIAL,3.5,17.57,14,434.46
2024-09,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3.0,71.0,3,130.0
2024-09,One Ten,Hoboken Polygon,CHURN,4.29,61.23,30,1053.91
2024-09,One Ten,Hoboken Polygon,FREEMIUM,8.0,0.0,8,227.11
2024-09,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3.0,2.89,15,450.71
2024-09,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.75,94.06,54,1775.93
2024-09,River Place,Hell's Kitchen Polygon,CHURN,6.61,51.38,238,5987.67
2024-09,River Place,Hell's Kitchen Polygon,FREEMIUM,1.25,29.86,5,148.85
2024-09,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,5.44,52.57,196,4337.97
2024-09,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.38,49.4,185,4862.26
2024-09,River Place,Hell's Kitchen Polygon,TRIAL,2.91,39.12,32,1064.57
2024-09,River Place,Hell's Kitchen Polygon,WARM_LEAD,4.67,10.29,14,487.11
2024-09,Silver Towers,Hell's Kitchen Polygon,CHURN,5.93,62.2,332,9799.27
2024-09,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,6.6,39.03,33,921.44
2024-09,Silver Towers,Hell's Kitchen Polygon,FROZEN,8.0,92.0,8,227.11
2024-09,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.41,46.24,92,3023.41
2024-09,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.04,91.48,507,13437.97
2024-09,Silver Towers,Hell's Kitchen Polygon,TRIAL,4.44,47.29,40,1241.24
2024-09,The Dime,Williamsburg Polygon,CHURN,8.0,0.0,8,227.11
2024-09,The Dime,Williamsburg Polygon,TRIAL,3.0,0.0,3,130.0
2024-09,The Eddy,Harrison Polygon,CHURN,2.0,23.0,4,143.0
2024-09,The Eddy,Harrison Polygon,FREEMIUM,9.0,116.0,9,268.06
2024-09,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,5.67,111.06,17,460.07
2024-09,The Eddy,Harrison Polygon,TRIAL,7.13,61.86,57,1624.87
2024-09,The Enclave,Hoboken Polygon,CHURN,4.65,76.83,79,2369.77
2024-09,The Enclave,Hoboken Polygon,FREEMIUM,8.0,0.0,8,227.11
2024-09,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3.33,24.6,10,343.2
2024-09,The Enclave,Hoboken Polygon,TRIAL,8.0,0.0,8,227.11
2024-09,The Ivy,Chatham / West Orange Polygon,CHURN,6.52,87.07,163,4780.23
2024-09,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,148.0,16,454.22
2024-09,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6.43,77.76,45,1421.29
2024-09,The Ivy,Chatham / West Orange Polygon,TRIAL,6.6,54.67,66,1851.98
2024-09,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,3.5,63.05,21,566.67
2024-10,100 House,Hoboken Polygon,CHURN,6.47,64.85,123,3800.16
2024-10,100 House,Hoboken Polygon,FREEMIUM,8.0,151.0,16,454.22
2024-10,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2.67,0.0,8,156.0
2024-10,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7.5,82.77,60,1891.76
2024-10,1 Boerum PL,Floating NY 2,CHURN,6.05,35.23,133,2986.36
2024-10,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3.63,89.38,29,1086.8
2024-10,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,4.1,26.32,41,1304.68
2024-10,1 Boerum PL,Floating NY 2,WARM_LEAD,7.33,86.55,22,622.83
2024-10,300 Somerset,Harrison Polygon,CHURN,2.31,21.19,37,1208.35
2024-10,300 Somerset,Harrison Polygon,FREEMIUM,7.0,56.57,14,398.06
2024-10,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,3.67,44.41,22,719.16
2024-10,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,2.88,42.43,23,739.31
2024-10,300 Somerset,Harrison Polygon,TRIAL,1.2,6.5,12,429.0
2024-10,330 Angelo Cifelli,Harrison Polygon,CHURN,2.0,20.13,8,286.0
2024-10,330 Angelo Cifelli,Harrison Polygon,FREEMIUM,2.0,11.5,2,71.5
2024-10,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,4.5,88.0,9,244.66
2024-10,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,2.0,22.3,20,760.5
2024-10,330 Angelo Cifelli,Harrison Polygon,TRIAL,2.44,3.21,39,1191.71
2024-10,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,3.33,4.73,10,388.7
2024-10,330W-56th,Hell's Kitchen Polygon,CHURN,8.0,61.33,24,681.33
2024-10,330W-56th,Hell's Kitchen Polygon,FREEMIUM,3.0,10.5,9,240.11
2024-10,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.25,53.29,42,1169.74
2024-10,330W-56th,Hell's Kitchen Polygon,TRIAL,1.5,13.33,3,77.35
2024-10,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,8.0,0.0,8,168.61
2024-10,Azrieli TLV,Unknown,CHURN,5.84,53.87,677,20252.83
2024-10,Azrieli TLV,Unknown,TRIAL,7.0,38.8,56,1655.16
2024-10,Gindi 1,Unknown,CHURN,4.23,56.28,762,22959.17
2024-10,Gindi 1,Unknown,TRIAL,7.23,24.89,94,2154.49
2024-10,Gindi 2,Unknown,CHURN,6.85,65.57,322,9656.27
2024-10,Gindi 2,Unknown,COLD_LEAD,9.0,0.0,45,1556.75
2024-10,Gindi 3,Unknown,CHURN,4.95,52.25,915,25786.28
2024-10,Gindi 3,Unknown,TRIAL,6.0,112.05,6,264.55
2024-10,Gindi 4,Unknown,CHURN,5.09,28.57,112,3390.27
2024-10,John Street 116,Financial District Polygon,CHURN,6.9,67.56,138,3883.23
2024-10,John Street 116,Financial District Polygon,FREEMIUM,8.0,129.0,8,227.11
2024-10,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,4.0,55.0,4,141.7
2024-10,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5.43,66.0,38,1005.94
2024-10,Nine 52,Hell's Kitchen Polygon,CHURN,6.6,60.74,99,2922.92
2024-10,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3.0,71.0,3,130.0
2024-10,Nine 52,Hell's Kitchen Polygon,TRIAL,5.67,35.71,17,557.31
2024-10,One Ten,Hoboken Polygon,CHURN,5.67,74.03,34,1138.02
2024-10,One Ten,Hoboken Polygon,FREEMIUM,7.14,14.72,50,1524.25
2024-10,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4.2,23.04,21,648.57
2024-10,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,5.73,62.44,86,2673.97
2024-10,River Place,Hell's Kitchen Polygon,CHURN,6.16,58.79,197,5297.89
2024-10,River Place,Hell's Kitchen Polygon,FREEMIUM,6.0,100.67,12,362.96
2024-10,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,5.39,51.31,205,4430.79
2024-10,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.33,37.85,198,5188.69
2024-10,River Place,Hell's Kitchen Polygon,TRIAL,4.75,46.95,38,1038.83
2024-10,River Place,Hell's Kitchen Polygon,WARM_LEAD,2.5,9.2,5,201.5
2024-10,Silver Towers,Hell's Kitchen Polygon,CHURN,5.43,65.22,331,9846.2
2024-10,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,8.0,0.0,16,454.22
2024-10,Silver Towers,Hell's Kitchen Polygon,FROZEN,6.33,46.32,19,584.22
2024-10,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.73,40.97,138,4021.03
2024-10,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.42,96.04,639,17604.21
2024-10,Silver Towers,Hell's Kitchen Polygon,TRIAL,4.55,53.23,50,1447.16
2024-10,Stonehill,Chatham / West Orange Polygon,CHURN,1.0,0.0,1,58.5
2024-10,Stonehill,Chatham / West Orange Polygon,TRIAL,2.0,0.0,2,71.5
2024-10,The Dime,Williamsburg Polygon,CHURN,5.89,118.11,53,1518.66
2024-10,The Dime,Williamsburg Polygon,FREEMIUM,5.0,64.0,10,330.2
2024-10,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6.33,58.74,38,1216.41
2024-10,The Dime,Williamsburg Polygon,TRIAL,3.0,39.39,18,688.35
2024-10,The Dime,Williamsburg Polygon,WARM_LEAD,4.0,84.0,4,159.25
2024-10,The Eddy,Harrison Polygon,CHURN,2.0,23.0,4,143.0
2024-10,The Eddy,Harrison Polygon,FREEMIUM,9.0,116.0,9,268.06
2024-10,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,4.0,44.0,4,124.15
2024-10,The Eddy,Harrison Polygon,TRIAL,8.0,56.6,40,1135.55
2024-10,The Enclave,Hoboken Polygon,CHURN,5.27,47.32,79,2377.83
2024-10,The Enclave,Hoboken Polygon,FREEMIUM,8.0,0.0,8,227.11
2024-10,The Enclave,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,8.0,92.0,8,227.11
2024-10,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,4.0,50.0,12,407.55
2024-10,The Enclave,Hoboken Polygon,TRIAL,8.0,74.0,16,454.22
2024-10,The Ivy,Chatham / West Orange Polygon,CHURN,5.65,92.93,175,4883.84
2024-10,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,96.0,40,1135.55
2024-10,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.45,81.98,60,2060.63
2024-10,The Ivy,Chatham / West Orange Polygon,TRIAL,7.0,0.46,56,1589.77
2024-10,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,8.0,0.0,8,227.11
2024-11,100 House,Hoboken Polygon,CHURN,6.67,89.25,100,3139.89
2024-11,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2.0,35.5,4,143.0
2024-11,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7.29,93.88,51,1594.45
2024-11,1 Boerum PL,Floating NY 2,CHURN,5.0,24.69,80,1731.21
2024-11,1 Boerum PL,Floating NY 2,FREEMIUM,8.11,71.42,73,1425.19
2024-11,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3.5,94.24,21,768.3
2024-11,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,3.11,47.43,28,933.66
2024-11,1 Boerum PL,Floating NY 2,WARM_LEAD,7.0,136.0,14,395.72
2024-11,300 Somerset,Harrison Polygon,CHURN,2.47,17.19,42,1414.4
2024-11,300 Somerset,Harrison Polygon,FREEMIUM,7.5,60.0,15,401.57
2024-11,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,3.5,63.0,7,265.85
2024-11,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3.2,58.13,16,513.11
2024-11,300 Somerset,Harrison Polygon,TRIAL,3.0,72.78,18,584.61
2024-11,330 Angelo Cifelli,Harrison Polygon,CHURN,4.4,56.39,44,1337.44
2024-11,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,8.0,99.0,16,454.22
2024-11,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,1.85,11.5,24,903.5
2024-11,330 Angelo Cifelli,Harrison Polygon,TRIAL,3.0,35.33,6,207.35
2024-11,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,5.0,0.0,5,194.35
2024-11,330W-56th,Hell's Kitchen Polygon,CHURN,8.0,46.0,16,454.22
