visit_month,project,neighbourhood,apt_status,finished_completed,finished,completed,pending,cancelled,net_revenue,avg_duration_mins
2024-04,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,0,71.68,126.0
2024-04,John Street 116,Financial District Polygon,CHURN,11,4,7,0,4,881.0,123.0
2024-04,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,3,2,1,0,7,189.0,70.0
2024-04,John Street 116,Financial District Polygon,TRIAL,4,2,2,0,1,233.0,77.0
2024-04,One Ten,Hoboken Polygon,CHURN,6,5,1,0,1,256.0,73.0
2024-04,One Ten,Hoboken Polygon,FREEMIUM,1,1,0,0,2,69.0,115.0
2024-04,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3,2,1,0,2,190.0,76.0
2024-04,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,4,3,1,0,1,445.0,122.0
2024-04,River Place,Hell's Kitchen Polygon,CHURN,24,16,8,0,29,1972.0,66.0
2024-04,River Place,Hell's Kitchen Polygon,FREEMIUM,2,2,0,0,6,139.0,51.0
2024-04,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,14,11,3,0,19,855.0,63.0
2024-04,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,15,6,9,0,2,1024.0,60.0
2024-04,River Place,Hell's Kitchen Polygon,TRIAL,8,8,0,0,6,1062.0,69.0
2024-04,Silver Towers,Hell's Kitchen Polygon,CHURN,21,19,2,0,23,1286.4,74.0
2024-04,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,2,1,1,0,0,69.0,76.0
2024-04,Silver Towers,Hell's Kitchen Polygon,FROZEN,1,0,1,0,1,39.0,45.0
2024-04,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,15,13,2,0,9,847.6,73.0
2024-04,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,36,32,4,0,9,3470.0,105.0
2024-04,Silver Towers,Hell's Kitchen Polygon,TRIAL,7,4,3,0,6,950.0,46.0
2024-04,The Enclave,Hoboken Polygon,CHURN,10,9,1,0,3,916.0,109.0
2024-04,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3,2,1,0,0,123.0,70.0
2024-05,100 House,Hoboken Polygon,CHURN,9,7,2,0,6,830.8,114.0
2024-05,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,6,0,6,0,1,167.0,39.0
2024-05,1 Boerum PL,Floating NY 2,CHURN,9,9,0,0,9,1430.0,155.0
2024-05,1 Boerum PL,Floating NY 2,FREEMIUM,0,0,0,0,1,,
2024-05,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2,0,2,0,0,69.0,154.0
2024-05,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,3,3,0,0,5,46.0,49.0
2024-05,1 Boerum PL,Floating NY 2,TRIAL,0,0,0,0,2,,
2024-05,330W-56th,Hell's Kitchen Polygon,CHURN,4,4,0,0,2,322.0,129.0
2024-05,330W-56th,Hell's Kitchen Polygon,FREEMIUM,1,0,1,0,1,22.0,60.0
2024-05,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,1,2,0,1,259.05,137.0
2024-05,829 Garfield,Floating Jersey,CHURN,3,3,0,0,2,181.0,75.0
2024-05,829 Garfield,Floating Jersey,TRIAL,1,1,0,0,2,200.0,
2024-05,Azrieli TLV,Unknown,CHURN,55,54,1,0,7,3016.53,103.0
2024-05,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,6,6,0,0,2,509.18,109.0
2024-05,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,0,0,0,0,1,,
2024-05,Gindi 1,Unknown,CHURN,76,69,7,0,42,4445.14,124.0
2024-05,Gindi 1,Unknown,FROZEN,1,1,0,0,0,57.26,154.0
2024-05,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,9,9,0,0,9,642.47,121.0
2024-05,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,16,15,1,0,8,1003.84,105.0
2024-05,Gindi 1,Unknown,TRIAL,2,2,0,0,0,69.59,55.0
2024-05,Gindi 2,Unknown,CHURN,24,23,1,0,10,1827.68,149.0
2024-05,Gindi 2,Unknown,COLD_LEAD,0,0,0,0,1,,
2024-05,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,5,4,1,0,4,227.95,98.0
2024-05,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,9,8,1,0,7,597.29,159.0
2024-05,Gindi 2,Unknown,TRIAL,0,0,0,0,1,,
2024-05,Gindi 3,Unknown,CHURN,104,101,3,0,20,5865.73,110.0
2024-05,Gindi 3,Unknown,COLD_LEAD,1,1,0,0,0,105.42,179.0
2024-05,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,17,14,3,0,7,970.96,129.0
2024-05,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,14,13,1,0,6,1321.92,142.0
2024-05,Gindi 3,Unknown,TRIAL,3,3,0,0,1,270.41,181.0
2024-05,Gindi 4,Unknown,CHURN,13,6,7,0,1,421.92,80.0
2024-05,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,0,71.68,119.0
2024-05,John Street 116,Financial District Polygon,CHURN,16,8,8,0,3,1279.0,111.0
2024-05,John Street 116,Financial District Polygon,FREEMIUM,1,1,0,0,0,104.0,157.0
2024-05,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5,4,1,0,1,296.0,94.0
2024-05,John Street 116,Financial District Polygon,TRIAL,3,2,1,0,4,146.0,86.0
2024-05,John Street 116,Financial District Polygon,WARM_LEAD,1,1,0,0,0,0.0,67.0
2024-05,One Ten,Hoboken Polygon,CHURN,3,2,1,0,2,163.0,75.0
2024-05,One Ten,Hoboken Polygon,FREEMIUM,1,1,0,0,1,147.0,218.0
2024-05,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,2,69.0,140.0
2024-05,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,4,4,0,0,0,445.0,134.0
2024-05,River Place,Hell's Kitchen Polygon,CHURN,38,27,11,0,7,2665.8,79.0
2024-05,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,22,20,2,0,6,1286.0,69.0
2024-05,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,19,16,3,0,3,1319.0,71.0
2024-05,River Place,Hell's Kitchen Polygon,TRIAL,7,6,1,0,3,992.0,72.0
2024-05,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,0,92.0,167.0
2024-05,Silver Towers,Hell's Kitchen Polygon,CHURN,38,32,6,0,18,2521.65,76.0
2024-05,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,2,2,0,0,1,217.0,112.0
2024-05,Silver Towers,Hell's Kitchen Polygon,FROZEN,1,0,1,0,1,92.0,103.0
2024-05,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,19,11,8,0,5,1020.0,63.0
2024-05,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,49,46,3,0,3,4661.0,94.0
2024-05,Silver Towers,Hell's Kitchen Polygon,TRIAL,10,8,2,0,6,929.0,64.0
2024-05,The Enclave,Hoboken Polygon,CHURN,6,4,2,0,10,358.0,102.0
2024-05,The Enclave,Hoboken Polygon,FREEMIUM,3,2,1,0,2,285.0,142.0
2024-05,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3,2,1,0,0,123.0,60.0
2024-06,100 House,Hoboken Polygon,CHURN,10,9,1,0,4,965.0,130.0
2024-06,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4,0,4,0,1,129.0,37.0
2024-06,1 Boerum PL,Floating NY 2,CHURN,11,11,0,0,4,1420.0,136.0
2024-06,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3,1,2,0,2,269.0,101.0
2024-06,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,6,4,2,0,2,235.0,65.0
2024-06,1 Boerum PL,Floating NY 2,TRIAL,3,2,1,0,1,169.0,71.0
2024-06,330W-56th,Hell's Kitchen Polygon,CHURN,4,4,0,0,0,368.0,137.0
2024-06,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,2,1,0,0,276.0,132.0
2024-06,829 Garfield,Floating Jersey,CHURN,1,1,0,0,3,43.0,64.0
2024-06,829 Garfield,Floating Jersey,TRIAL,1,1,0,0,3,148.0,75.0
2024-06,Azrieli TLV,Unknown,CHURN,49,45,4,0,11,2689.72,88.0
2024-06,Azrieli TLV,Unknown,FROZEN,1,1,0,0,0,95.89,174.0
2024-06,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,8,8,0,0,1,724.93,101.0
2024-06,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,6,6,0,0,1,408.22,146.0
2024-06,Azrieli TLV,Unknown,TRIAL,1,1,0,0,0,109.59,
2024-06,Gindi 1,Unknown,CHURN,76,73,3,0,27,4098.71,97.0
2024-06,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,14,14,0,0,13,1339.45,136.0
2024-06,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,16,16,0,0,5,922.47,92.0
2024-06,Gindi 1,Unknown,TRIAL,7,7,0,0,9,426.3,73.0
2024-06,Gindi 2,Unknown,CHURN,25,24,1,0,8,1790.41,132.0
2024-06,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,5,3,2,0,2,187.12,102.0
2024-06,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,10,8,2,0,1,840.58,147.0
2024-06,Gindi 2,Unknown,TRIAL,0,0,0,0,1,,
2024-06,Gindi 3,Unknown,CHURN,97,92,5,0,17,5233.64,107.0
2024-06,Gindi 3,Unknown,COLD_LEAD,0,0,0,0,2,,
2024-06,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,14,12,2,0,6,887.4,100.0
2024-06,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,17,16,1,0,0,1474.25,122.0
2024-06,Gindi 3,Unknown,TRIAL,6,6,0,0,3,352.88,109.0
2024-06,Gindi 4,Unknown,CHURN,17,10,7,0,1,458.36,64.0
2024-06,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,0,71.68,60.0
2024-06,John Street 116,Financial District Polygon,CHURN,13,8,5,0,5,1199.0,123.0
2024-06,John Street 116,Financial District Polygon,FREEMIUM,0,0,0,0,1,,
2024-06,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6,5,1,0,1,410.0,89.0
2024-06,John Street 116,Financial District Polygon,TRIAL,2,2,0,0,5,184.0,126.0
2024-06,John Street 116,Financial District Polygon,WARM_LEAD,0,0,0,0,1,,
2024-06,One Ten,Hoboken Polygon,CHURN,2,1,1,0,2,75.0,68.0
2024-06,One Ten,Hoboken Polygon,FREEMIUM,1,1,0,0,0,69.0,123.0
2024-06,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,2,0,0,2,121.0,91.0
2024-06,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,4,4,0,0,0,445.0,125.0
2024-06,One Ten,Hoboken Polygon,WARM_LEAD,2,1,1,0,0,42.0,19.0
2024-06,River Place,Hell's Kitchen Polygon,CHURN,50,41,9,0,10,3465.6,72.0
2024-06,River Place,Hell's Kitchen Polygon,FREEMIUM,1,1,0,0,0,0.0,89.0
2024-06,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,18,16,2,0,4,941.0,67.0
2024-06,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,14,12,2,0,2,1000.0,58.0
2024-06,River Place,Hell's Kitchen Polygon,TRIAL,2,2,0,0,7,92.0,113.0
2024-06,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,0,92.0,114.0
2024-06,Silver Towers,Hell's Kitchen Polygon,CHURN,36,31,5,0,9,2664.0,82.0
2024-06,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,1,1,0,0,0,69.0,84.0
2024-06,Silver Towers,Hell's Kitchen Polygon,FROZEN,2,1,1,0,0,131.0,77.0
2024-06,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,20,17,3,0,7,1151.0,71.0
2024-06,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,40,38,2,0,5,3714.0,100.0
2024-06,Silver Towers,Hell's Kitchen Polygon,TRIAL,8,6,2,0,5,161.0,43.0
2024-06,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,0,0.0,51.0
2024-06,The Enclave,Hoboken Polygon,CHURN,7,6,1,0,2,539.0,97.0
2024-06,The Enclave,Hoboken Polygon,FREEMIUM,0,0,0,0,2,,
2024-06,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3,3,0,0,0,123.0,63.0
2024-06,The Ivy,Chatham / West Orange Polygon,CHURN,6,5,1,0,2,632.0,129.0
2024-06,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2024-06,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,3,2,1,0,0,349.0,116.0
2024-06,The Ivy,Chatham / West Orange Polygon,TRIAL,2,2,0,0,0,240.0,152.0
2024-07,100 House,Hoboken Polygon,CHURN,10,9,1,0,8,1006.0,121.0
2024-07,100 House,Hoboken Polygon,FREEMIUM,1,1,0,0,0,136.0,170.0
2024-07,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4,2,2,0,2,61.0,21.0
2024-07,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,1,0,1,0,1,119.0,164.0
2024-07,1 Boerum PL,Floating NY 2,CHURN,9,9,0,0,7,1125.0,119.0
2024-07,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3,2,1,0,1,179.0,79.0
2024-07,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,6,6,0,0,2,194.0,60.0
2024-07,1 Boerum PL,Floating NY 2,TRIAL,5,5,0,0,2,612.9,170.0
2024-07,1 Boerum PL,Floating NY 2,WARM_LEAD,1,0,1,0,2,157.0,238.0
2024-07,330W-56th,Hell's Kitchen Polygon,CHURN,4,2,2,0,1,363.0,116.0
2024-07,330W-56th,Hell's Kitchen Polygon,FREEMIUM,1,1,0,0,0,92.0,196.0
2024-07,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4,4,0,0,0,299.0,105.0
2024-07,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,0,0,0,0,11,,
2024-07,829 Garfield,Floating Jersey,CHURN,0,0,0,0,3,,
2024-07,829 Garfield,Floating Jersey,TRIAL,0,0,0,0,2,,
2024-07,Azrieli TLV,Unknown,CHURN,57,54,3,0,3,3164.47,87.0
2024-07,Azrieli TLV,Unknown,FROZEN,1,1,0,0,1,100.27,101.0
2024-07,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,12,12,0,0,4,715.62,79.0
2024-07,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,4,3,1,0,9,396.16,115.0
2024-07,Azrieli TLV,Unknown,TRIAL,1,1,0,0,0,0.0,
2024-07,Gindi 1,Unknown,CHURN,86,80,6,0,19,4935.44,108.0
2024-07,Gindi 1,Unknown,FROZEN,1,1,0,0,0,57.26,
2024-07,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,9,7,2,0,14,542.74,94.0
2024-07,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,18,18,0,0,10,1226.58,89.0
2024-07,Gindi 1,Unknown,TRIAL,8,8,0,0,22,496.16,86.0
2024-07,Gindi 2,Unknown,CHURN,26,26,0,0,16,1866.58,129.0
2024-07,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,2,0,2,0,0,134.25,138.0
2024-07,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,13,10,3,0,0,1027.19,157.0
2024-07,Gindi 2,Unknown,TRIAL,1,1,0,0,5,109.86,221.0
2024-07,Gindi 3,Unknown,CHURN,113,106,7,0,9,6637.13,114.0
2024-07,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,34,27,7,0,5,1132.33,102.0
2024-07,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,17,13,4,0,3,1337.26,102.0
2024-07,Gindi 3,Unknown,TRIAL,3,3,0,0,13,366.3,158.0
2024-07,Gindi 4,Unknown,CHURN,13,9,4,0,0,483.56,84.0
2024-07,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,0,71.68,121.0
2024-07,John Street 116,Financial District Polygon,CHURN,14,9,5,0,4,1225.0,118.0
2024-07,John Street 116,Financial District Polygon,FREEMIUM,1,1,0,0,0,104.0,148.0
2024-07,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5,5,0,0,1,384.0,78.0
2024-07,John Street 116,Financial District Polygon,TRIAL,2,1,1,0,3,240.0,118.0
2024-07,One Ten,Hoboken Polygon,CHURN,6,5,1,0,3,338.0,61.0
2024-07,One Ten,Hoboken Polygon,FREEMIUM,1,0,1,0,1,51.0,124.0
2024-07,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,2,0,0,1,121.0,70.0
2024-07,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,5,4,1,0,4,288.0,172.0
2024-07,One Ten,Hoboken Polygon,WARM_LEAD,1,1,0,0,3,21.0,23.0
2024-07,River Place,Hell's Kitchen Polygon,CHURN,47,40,7,0,23,3462.6,90.0
2024-07,River Place,Hell's Kitchen Polygon,FREEMIUM,1,1,0,0,0,48.0,
2024-07,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,18,18,0,0,11,834.0,83.0
2024-07,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,18,9,9,0,2,1327.0,90.0
2024-07,River Place,Hell's Kitchen Polygon,TRIAL,6,6,0,0,5,303.0,95.0
2024-07,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,1,92.0,156.0
2024-07,Silver Towers,Hell's Kitchen Polygon,CHURN,43,38,5,0,20,3179.0,83.0
2024-07,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,2,2,0,0,0,69.0,54.0
2024-07,Silver Towers,Hell's Kitchen Polygon,FROZEN,2,1,1,0,0,144.0,87.0
2024-07,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,23,15,8,0,22,1235.0,64.0
2024-07,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,56,47,9,0,9,5088.0,96.0
2024-07,Silver Towers,Hell's Kitchen Polygon,TRIAL,9,6,3,0,26,502.0,71.0
2024-07,The Enclave,Hoboken Polygon,CHURN,11,8,3,0,5,733.0,116.0
2024-07,The Enclave,Hoboken Polygon,FREEMIUM,4,2,2,0,4,409.0,153.0
2024-07,The Enclave,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,92.0,201.0
2024-07,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,4,2,2,0,0,146.0,49.0
2024-07,The Enclave,Hoboken Polygon,TRIAL,0,0,0,0,2,,
2024-07,The Ivy,Chatham / West Orange Polygon,CHURN,17,14,3,0,0,1670.0,110.0
2024-07,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,2,222.0,131.0
2024-07,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6,6,0,0,1,709.0,118.0
2024-07,The Ivy,Chatham / West Orange Polygon,TRIAL,1,1,0,0,2,148.0,171.0
2024-07,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,2,0,2,0,0,296.0,121.0
2024-08,100 House,Hoboken Polygon,CHURN,8,8,0,0,9,789.0,90.0
2024-08,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4,3,1,0,1,92.0,27.0
2024-08,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,5,4,1,0,1,680.0,98.0
2024-08,1 Boerum PL,Floating NY 2,CHURN,4,3,1,0,9,556.0,133.0
2024-08,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2,1,1,0,0,58.0,116.0
2024-08,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,6,5,1,0,2,414.0,81.0
2024-08,1 Boerum PL,Floating NY 2,TRIAL,1,1,0,0,4,51.0,45.0
2024-08,1 Boerum PL,Floating NY 2,WARM_LEAD,4,4,0,0,2,628.0,179.0
2024-08,300 Somerset,Harrison Polygon,CHURN,4,2,2,0,0,88.0,44.0
2024-08,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,2,1,1,0,2,32.0,66.0
2024-08,300 Somerset,Harrison Polygon,TRIAL,3,1,2,0,2,102.0,89.0
2024-08,330 Angelo Cifelli,Harrison Polygon,FREEMIUM,0,0,0,0,2,,
2024-08,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,2,1,1,0,0,46.0,61.0
2024-08,330 Angelo Cifelli,Harrison Polygon,TRIAL,2,2,0,0,0,46.0,46.0
2024-08,330W-56th,Hell's Kitchen Polygon,CHURN,5,2,3,0,3,399.0,115.0
2024-08,330W-56th,Hell's Kitchen Polygon,FREEMIUM,1,0,1,0,0,92.0,195.0
2024-08,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,2,1,0,1,276.0,116.0
2024-08,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,0,0,0,0,4,,
2024-08,829 Garfield,Floating Jersey,CHURN,0,0,0,0,1,,
2024-08,Azrieli TLV,Unknown,CHURN,52,49,3,0,13,2781.05,87.0
2024-08,Azrieli TLV,Unknown,FROZEN,2,2,0,0,0,200.55,140.0
2024-08,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,10,10,0,0,6,915.62,93.0
2024-08,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,8,8,0,0,2,611.23,134.0
2024-08,Azrieli TLV,Unknown,TRIAL,8,8,0,0,2,463.63,108.0
2024-08,Gindi 1,Unknown,CHURN,59,51,8,0,48,3331.62,113.0
2024-08,Gindi 1,Unknown,FROZEN,1,1,0,0,1,57.26,139.0
2024-08,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,16,15,1,0,14,1147.67,113.0
2024-08,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,21,20,1,0,10,1451.23,134.0
2024-08,Gindi 1,Unknown,TRIAL,2,2,0,0,2,69.59,35.0
2024-08,Gindi 2,Unknown,CHURN,13,13,0,0,15,718.63,108.0
2024-08,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,7,7,0,0,1,321.37,127.0
2024-08,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,14,12,2,0,3,933.42,156.0
2024-08,Gindi 2,Unknown,TRIAL,3,3,0,0,1,161.64,103.0
2024-08,Gindi 3,Unknown,CHURN,99,96,3,0,25,6262.53,121.0
2024-08,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,15,13,2,0,7,838.9,104.0
2024-08,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,17,15,2,0,2,1378.36,105.0
2024-08,Gindi 3,Unknown,TRIAL,1,1,0,0,8,125.75,228.0
2024-08,Gindi 4,Unknown,CHURN,13,10,3,0,0,479.18,72.0
2024-08,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,1,71.68,141.0
2024-08,John Street 116,Financial District Polygon,CHURN,20,11,9,0,4,1514.0,98.0
2024-08,John Street 116,Financial District Polygon,FREEMIUM,0,0,0,0,1,,
2024-08,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5,5,0,0,2,313.0,89.0
2024-08,John Street 116,Financial District Polygon,TRIAL,3,3,0,0,2,127.0,44.0
2024-08,One Ten,Hoboken Polygon,CHURN,6,5,1,0,3,316.0,65.0
2024-08,One Ten,Hoboken Polygon,FREEMIUM,0,0,0,0,1,,
2024-08,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,2,0,0,5,122.0,57.0
2024-08,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,6,6,0,0,4,423.0,97.0
2024-08,One Ten,Hoboken Polygon,WARM_LEAD,0,0,0,0,5,,
2024-08,River Place,Hell's Kitchen Polygon,CHURN,30,26,4,0,32,2405.0,97.0
2024-08,River Place,Hell's Kitchen Polygon,FREEMIUM,1,1,0,0,0,45.0,55.0
2024-08,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,29,26,3,0,3,1670.0,76.0
2024-08,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,19,7,12,0,7,1197.0,81.0
2024-08,River Place,Hell's Kitchen Polygon,TRIAL,5,3,2,0,6,351.0,80.0
2024-08,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,2,88.0,121.0
2024-08,Silver Towers,Hell's Kitchen Polygon,CHURN,52,46,6,0,6,3757.0,89.0
2024-08,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,0,0,0,0,1,,
2024-08,Silver Towers,Hell's Kitchen Polygon,FROZEN,2,1,1,0,0,144.0,88.0
2024-08,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,25,19,6,0,14,991.0,51.0
2024-08,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,62,57,5,0,9,4949.0,78.0
2024-08,Silver Towers,Hell's Kitchen Polygon,TRIAL,4,3,1,0,5,247.0,75.0
2024-08,The Eddy,Harrison Polygon,CHURN,1,1,0,0,1,0.0,45.0
2024-08,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,0,99.0,
2024-08,The Eddy,Harrison Polygon,TRIAL,1,0,1,0,0,99.0,
2024-08,The Enclave,Hoboken Polygon,CHURN,13,11,2,0,6,695.0,67.0
2024-08,The Enclave,Hoboken Polygon,FREEMIUM,1,1,0,0,4,92.0,91.0
2024-08,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3,2,1,0,2,123.0,56.0
2024-08,The Enclave,Hoboken Polygon,TRIAL,1,1,0,0,0,148.0,141.0
2024-08,The Ivy,Chatham / West Orange Polygon,CHURN,15,15,0,0,5,1681.0,108.0
2024-08,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,1,2,0,1,444.0,102.0
2024-08,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,8,8,0,0,1,1005.0,108.0
2024-08,The Ivy,Chatham / West Orange Polygon,TRIAL,0,0,0,0,5,,
2024-08,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,1,1,0,0,0,148.0,103.0
2024-09,100 House,Hoboken Polygon,CHURN,11,9,2,0,9,903.0,79.0
2024-09,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4,2,2,0,2,131.0,64.0
2024-09,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,3,1,2,0,2,388.0,116.0
2024-09,1 Boerum PL,Floating NY 2,CHURN,5,4,1,0,4,770.0,153.0
2024-09,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3,0,3,0,0,214.0,83.0
2024-09,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,4,4,0,0,4,189.0,73.0
2024-09,1 Boerum PL,Floating NY 2,TRIAL,0,0,0,0,2,,
