review_month,project,neighbourhood,apt_status,count,avg_rating,reviews
2025-10,Gindi 4,Unknown,CHURN,18,5.0,0
2025-10,Grove Central Residences,Floating Miami,CHURN,11,5.0,1
2025-10,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2025-10,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,2,,0
2025-10,Grove Central Residences,Floating Miami,TRIAL,2,,0
2025-10,HaHehad,Unknown,CHURN,11,2.67,1
2025-10,HaHehad,Unknown,TRIAL,1,,0
2025-10,John Street 116,Financial District Polygon,CHURN,2,5.0,0
2025-10,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,7,5.0,0
2025-10,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,10,5.0,0
2025-10,Midtown 5,Floating Miami,CHURN,5,5.0,0
2025-10,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,7,4.6,4
2025-10,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,5,5.0,1
2025-10,Midtown 5,Floating Miami,TRIAL,5,5.0,1
2025-10,Midtown 5,Floating Miami,WARM_LEAD,4,5.0,0
2025-10,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7,5.0,1
2025-10,Oliver on the Hudson,Floating Jersey,CHURN,9,,0
2025-10,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,3,5.0,0
2025-10,Oliver on the Hudson,Floating Jersey,TRIAL,2,5.0,0
2025-10,One Ten,Hoboken Polygon,CHURN,4,5.0,0
2025-10,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,,0
2025-10,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,11,,0
2025-10,Plank Road,Boerum Hill Polygon,CHURN,2,5.0,0
2025-10,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,3,5.0,0
2025-10,Plank Road,Boerum Hill Polygon,TRIAL,3,5.0,0
2025-10,River Place,Hell's Kitchen Polygon,CHURN,15,4.0,0
2025-10,River Place,Hell's Kitchen Polygon,FREEMIUM,1,,0
2025-10,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,24,5.0,0
2025-10,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,45,4.82,0
2025-10,Silver Towers,Hell's Kitchen Polygon,CHURN,37,4.92,1
2025-10,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,4,5.0,0
2025-10,Silver Towers,Hell's Kitchen Polygon,FROZEN,1,,0
2025-10,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,54,4.84,2
2025-10,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,107,5.0,1
2025-10,Silver Towers,Hell's Kitchen Polygon,TRIAL,2,5.0,0
2025-10,Stonehill,Chatham / West Orange Polygon,CHURN,4,5.0,1
2025-10,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,6,5.0,0
2025-10,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,12,5.0,4
2025-10,The Bergen,Boerum Hill Polygon,CHURN,2,5.0,0
2025-10,The Bergen,Boerum Hill Polygon,TRIAL,1,5.0,0
2025-10,The Boulevard,Floating Miami,CHURN,5,5.0,0
2025-10,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,2,5.0,1
2025-10,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,6,5.0,0
2025-10,The Boulevard,Floating Miami,TRIAL,2,3.0,2
2025-10,The Buchanan,Floating NY 1,CHURN,2,5.0,1
2025-10,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-10,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,18,5.0,4
2025-10,The Buchanan,Floating NY 1,TRIAL,3,,0
2025-10,The Devan,Hoboken Polygon,CHURN,8,4.6,1
2025-10,The Devan,Hoboken Polygon,FROZEN,2,4.0,0
2025-10,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,14,5.0,2
2025-10,The Dime,Williamsburg Polygon,CHURN,1,,0
2025-10,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,5,,0
2025-10,The Eddy,Harrison Polygon,CHURN,2,5.0,1
2025-10,The Eddy,Harrison Polygon,FREEMIUM,1,5.0,0
2025-10,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,9,5.0,0
2025-10,The Eddy,Harrison Polygon,TRIAL,1,,0
2025-10,The Enclave,Hoboken Polygon,CHURN,5,5.0,0
2025-10,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,10,5.0,0
2025-10,The Enclave,Hoboken Polygon,TRIAL,1,5.0,0
2025-10,The Ivy,Chatham / West Orange Polygon,CHURN,14,5.0,2
2025-10,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,1
2025-10,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,18,5.0,2
2025-10,The Kestrel,Floating NY 2,CHURN,1,5.0,0
2025-10,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-10,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,1,5.0,0
2025-10,The Landon,Hell's Kitchen Polygon,CHURN,5,1.67,2
2025-10,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,1,5.0,0
2025-10,The Vitagraph,Floating NY 2,TRIAL,3,5.0,2
2025-10,Union Channel ,Boerum Hill Polygon,CHURN,1,,0
2025-10,Union Channel ,Boerum Hill Polygon,TRIAL,1,5.0,1
2025-10,Woodside Central,Floating NY 1,CHURN,1,5.0,0
2025-10,Woodside Central,Floating NY 1,FROZEN,1,,0
2025-10,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,5,,0
2025-10,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,11,5.0,0
2025-11,100 House,Hoboken Polygon,CHURN,1,,0
2025-11,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,8,5.0,0
2025-11,1 Boerum PL,Floating NY 2,CHURN,2,,0
2025-11,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,10,5.0,0
2025-11,20 Broad Street,Financial District Polygon,CHURN,16,5.0,0
2025-11,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,6,5.0,1
2025-11,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,21,4.75,2
2025-11,20 Broad Street,Financial District Polygon,TRIAL,3,5.0,0
2025-11,20 Broad Street,Financial District Polygon,WARM_LEAD,1,5.0,0
2025-11,250 E Houston,Floating NY 2,CHURN,1,5.0,0
2025-11,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,2,5.0,0
2025-11,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,8,5.0,0
2025-11,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3,5.0,0
2025-11,330 Angelo Cifelli,Harrison Polygon,CHURN,5,5.0,1
2025-11,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-11,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,14,4.67,0
2025-11,330W-56th,Hell's Kitchen Polygon,CHURN,3,5.0,0
2025-11,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,8,5.0,1
2025-11,345 Baldwin Avenue,Floating Jersey,CHURN,2,5.0,0
2025-11,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,5,5.0,1
2025-11,416 Kent Avenue,Williamsburg Polygon,CHURN,8,5.0,0
2025-11,416 Kent Avenue,Williamsburg Polygon,FROZEN,8,,0
2025-11,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6,4.0,0
2025-11,416 Kent Avenue,Williamsburg Polygon,TRIAL,3,5.0,0
2025-11,420 Kent Avenue,Williamsburg Polygon,CHURN,15,4.83,1
2025-11,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,1
2025-11,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,16,4.8,0
2025-11,420 Kent Avenue,Williamsburg Polygon,TRIAL,6,5.0,0
2025-11,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,2,5.0,2
2025-11,535 W 43rd Street,Hell's Kitchen Polygon,LEAD,1,5.0,0
2025-11,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,2,,0
2025-11,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,1,,0
2025-11,655 Union,Boerum Hill Polygon,CHURN,4,5.0,0
2025-11,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2025-11,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6,5.0,0
2025-11,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,5,5.0,0
2025-11,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,13,5.0,0
2025-11,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,1,3.0,1
2025-11,Agnes,Floating Jersey,ON_DEMAND_SUBSCRIPTION,2,5.0,2
2025-11,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,11,5.0,1
2025-11,Agnes,Floating Jersey,TRIAL,1,5.0,0
2025-11,Alta,Floating NY 1,CHURN,4,5.0,0
2025-11,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2025-11,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,17,5.0,1
2025-11,Alta,Floating NY 1,TRIAL,1,,0
2025-11,Azrieli TLV,Unknown,CHURN,79,5.0,1
2025-11,Azrieli TLV,Unknown,TRIAL,4,,0
2025-11,Brooklyn Crossing,Boerum Hill Polygon,CHURN,15,4.7,2
2025-11,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,6,5.0,0
2025-11,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,34,5.0,6
2025-11,Brooklyn Crossing,Boerum Hill Polygon,TRIAL,3,5.0,1
2025-11,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,1,5.0,0
2025-11,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,10,5.0,0
2025-11,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,6,5.0,1
2025-11,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,24,5.0,2
2025-11,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,1,,0
2025-11,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,1,,0
2025-11,Flamingo Point North Tower,Miami Beach Polygon,CHURN,16,5.0,1
2025-11,Flamingo Point North Tower,Miami Beach Polygon,FROZEN,1,5.0,0
2025-11,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,1
2025-11,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,15,5.0,0
2025-11,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,3,5.0,0
2025-11,Flamingo South Beach,Miami Beach Polygon,CHURN,12,5.0,0
2025-11,Flamingo South Beach,Miami Beach Polygon,FROZEN,4,,0
2025-11,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-11,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,6,5.0,0
2025-11,Flamingo South Beach,Miami Beach Polygon,TRIAL,1,5.0,0
2025-11,Gindi 1,Unknown,CHURN,82,4.92,1
2025-11,Gindi 2,Unknown,CHURN,35,5.0,1
2025-11,Gindi 3,Unknown,CHURN,53,4.56,1
2025-11,Gindi 4,Unknown,CHURN,23,5.0,0
2025-11,Grove Central Residences,Floating Miami,CHURN,5,5.0,0
2025-11,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-11,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,3,,0
2025-11,Grove Central Residences,Floating Miami,TRIAL,1,,0
2025-11,HaHehad,Unknown,CHURN,15,4.33,0
2025-11,HaHehad,Unknown,TRIAL,3,5.0,1
2025-11,John Street 116,Financial District Polygon,CHURN,3,3.0,1
2025-11,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,0
2025-11,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,9,5.0,1
2025-11,Midtown 5,Floating Miami,CHURN,6,5.0,2
2025-11,Midtown 5,Floating Miami,LEAD,2,5.0,0
2025-11,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,5,5.0,1
2025-11,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,5,5.0,0
2025-11,Midtown 5,Floating Miami,TRIAL,5,4.67,2
2025-11,Midtown 5,Floating Miami,WARM_LEAD,3,5.0,0
2025-11,Nine 52,Hell's Kitchen Polygon,LEAD,1,,0
2025-11,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,8,5.0,1
2025-11,Oliver on the Hudson,Floating Jersey,CHURN,10,5.0,0
2025-11,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,2,4.5,0
2025-11,One Ten,Hoboken Polygon,CHURN,4,5.0,0
2025-11,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2025-11,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,6,5.0,0
2025-11,Plank Road,Boerum Hill Polygon,CHURN,3,5.0,0
2025-11,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,4,,0
2025-11,Plank Road,Boerum Hill Polygon,TRIAL,1,,0
2025-11,River Place,Hell's Kitchen Polygon,CHURN,8,3.67,0
2025-11,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,29,4.69,1
2025-11,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,28,4.73,1
2025-11,River Place,Hell's Kitchen Polygon,TRIAL,2,,0
2025-11,Silver Towers,Hell's Kitchen Polygon,CHURN,23,4.8,1
2025-11,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,5,,0
2025-11,Silver Towers,Hell's Kitchen Polygon,FROZEN,3,5.0,0
2025-11,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,38,4.76,2
2025-11,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,90,4.97,2
2025-11,Silver Towers,Hell's Kitchen Polygon,TRIAL,1,,0
2025-11,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,1,5.0,0
2025-11,Stonehill,Chatham / West Orange Polygon,CHURN,2,,0
2025-11,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,,0
2025-11,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,10,5.0,3
2025-11,The Addison,Brooklyn Heights Polygon,CHURN,1,5.0,0
2025-11,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,1,,0
2025-11,The Addison,Brooklyn Heights Polygon,TRIAL,1,5.0,0
2025-11,The Bergen,Boerum Hill Polygon,CHURN,2,5.0,0
2025-11,The Bergen,Boerum Hill Polygon,TRIAL,1,5.0,0
2025-11,The Boulevard,Floating Miami,CHURN,1,5.0,0
2025-11,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,5,5.0,1
2025-11,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,5,5.0,0
2025-11,The Buchanan,Floating NY 1,CHURN,4,5.0,0
2025-11,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2025-11,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,19,5.0,2
2025-11,The Buchanan,Floating NY 1,TRIAL,1,5.0,0
2025-11,The Devan,Hoboken Polygon,CHURN,5,4.67,0
2025-11,The Devan,Hoboken Polygon,FROZEN,2,5.0,0
2025-11,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2025-11,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,15,4.73,2
2025-11,The Devan,Hoboken Polygon,TRIAL,1,5.0,1
2025-11,The Dime,Williamsburg Polygon,CHURN,2,5.0,0
2025-11,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,1
2025-11,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,3,5.0,0
2025-11,The Eddy,Harrison Polygon,CHURN,1,5.0,1
2025-11,The Eddy,Harrison Polygon,FREEMIUM,1,,0
2025-11,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,7,5.0,0
2025-11,The Enclave,Hoboken Polygon,CHURN,1,,0
2025-11,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,8,5.0,0
2025-11,The Enclave,Hoboken Polygon,TRIAL,1,5.0,0
2025-11,The Ivy,Chatham / West Orange Polygon,CHURN,11,5.0,2
2025-11,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2025-11,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,10,5.0,0
2025-11,The Kestrel,Floating NY 2,CHURN,1,,0
2025-11,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-11,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,3,5.0,0
2025-11,The Landon,Hell's Kitchen Polygon,CHURN,2,5.0,0
2025-11,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6,5.0,1
2025-11,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2025-11,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,9,5.0,0
2025-12,100 House,Hoboken Polygon,CHURN,3,5.0,0
2025-12,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,,0
2025-12,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,11,5.0,0
2025-12,1 Boerum PL,Floating NY 2,CHURN,4,,0
2025-12,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,10,,0
2025-12,2000 Biscayne,Edgeater Polygon,CHURN,6,3.5,1
2025-12,2000 Biscayne,Edgeater Polygon,LEAD,1,5.0,1
2025-12,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,1
2025-12,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,9,5.0,3
2025-12,2000 Biscayne,Edgeater Polygon,TRIAL,7,4.5,3
2025-12,20 Broad Street,Financial District Polygon,CHURN,15,5.0,1
2025-12,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,17,5.0,3
2025-12,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,26,5.0,1
2025-12,20 Broad Street,Financial District Polygon,TRIAL,2,,0
2025-12,20 Broad Street,Financial District Polygon,WARM_LEAD,1,5.0,0
2025-12,250 E Houston,Floating NY 2,CHURN,1,5.0,0
2025-12,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,5,5.0,1
2025-12,300 Somerset,Harrison Polygon,CHURN,1,5.0,0
2025-12,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,4,,0
2025-12,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,4,5.0,0
2025-12,330 Angelo Cifelli,Harrison Polygon,CHURN,4,5.0,0
2025-12,330 Angelo Cifelli,Harrison Polygon,LEAD,1,,0
2025-12,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,4.5,0
2025-12,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,14,5.0,1
2025-12,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,1,5.0,1
2025-12,330W-56th,Hell's Kitchen Polygon,CHURN,2,,0
2025-12,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,17,4.86,0
2025-12,345 Baldwin Avenue,Floating Jersey,CHURN,2,5.0,0
2025-12,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-12,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,2,5.0,0
2025-12,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,1,5.0,1
2025-12,416 Kent Avenue,Williamsburg Polygon,CHURN,6,,0
2025-12,416 Kent Avenue,Williamsburg Polygon,FROZEN,6,5.0,0
2025-12,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7,5.0,1
2025-12,416 Kent Avenue,Williamsburg Polygon,TRIAL,1,5.0,0
2025-12,420 Kent Avenue,Williamsburg Polygon,CHURN,12,4.83,1
2025-12,420 Kent Avenue,Williamsburg Polygon,LEAD,1,,0
2025-12,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2,,0
2025-12,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,19,5.0,1
2025-12,420 Kent Avenue,Williamsburg Polygon,TRIAL,4,1.0,1
2025-12,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,1,5.0,1
2025-12,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,2,5.0,1
2025-12,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,,0
2025-12,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,3,5.0,0
2025-12,655 Union,Boerum Hill Polygon,CHURN,4,5.0,0
2025-12,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2025-12,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,7,,0
2025-12,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,6,5.0,0
2025-12,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-12,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,21,5.0,0
2025-12,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,1,,0
2025-12,Agnes,Floating Jersey,CHURN,2,,0
2025-12,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,14,5.0,2
2025-12,Agnes,Floating Jersey,TRIAL,1,,0
2025-12,Alta,Floating NY 1,CHURN,6,5.0,0
2025-12,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2025-12,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,19,5.0,0
2025-12,Alta,Floating NY 1,TRIAL,1,5.0,0
2025-12,Azrieli TLV,Unknown,CHURN,95,4.91,2
2025-12,Azrieli TLV,Unknown,TRIAL,4,,0
2025-12,Brooklyn Crossing,Boerum Hill Polygon,CHURN,17,5.0,0
2025-12,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,4,5.0,1
2025-12,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,36,4.96,3
2025-12,Brooklyn Crossing,Boerum Hill Polygon,TRIAL,1,5.0,1
2025-12,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,14,5.0,0
2025-12,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,23,5.0,0
2025-12,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,34,5.0,3
2025-12,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,3,4.33,2
2025-12,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,1,,0
2025-12,Flamingo Point North Tower,Miami Beach Polygon,CHURN,14,5.0,0
2025-12,Flamingo Point North Tower,Miami Beach Polygon,FROZEN,1,,0
2025-12,Flamingo Point North Tower,Miami Beach Polygon,LEAD,1,,0
2025-12,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,1
2025-12,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,18,5.0,2
2025-12,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,1,,0
2025-12,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,2,5.0,0
2025-12,Flamingo South Beach,Miami Beach Polygon,CHURN,5,5.0,0
2025-12,Flamingo South Beach,Miami Beach Polygon,LEAD,1,5.0,0
2025-12,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,15,4.85,3
2025-12,Flamingo South Beach,Miami Beach Polygon,TRIAL,3,,0
2025-12,Gindi 1,Unknown,CHURN,91,5.0,0
2025-12,Gindi 1,Unknown,TRIAL,2,5.0,0
2025-12,Gindi 2,Unknown,CHURN,48,5.0,1
2025-12,Gindi 3,Unknown,CHURN,71,5.0,2
2025-12,Gindi 4,Unknown,CHURN,22,5.0,0
2025-12,Gindi 4,Unknown,TRIAL,2,,0
2025-12,Grove Central Residences,Floating Miami,CHURN,3,,0
2025-12,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2025-12,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,2,5.0,0
2025-12,HaHehad,Unknown,CHURN,29,5.0,0
2025-12,HaHehad,Unknown,TRIAL,4,,0
2025-12,John Street 116,Financial District Polygon,CHURN,1,,0
2025-12,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,6,,0
2025-12,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,8,5.0,0
2025-12,Midtown 5,Floating Miami,CHURN,6,5.0,2
2025-12,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,7,5.0,2
2025-12,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,9,5.0,1
2025-12,Midtown 5,Floating Miami,TRIAL,5,5.0,1
2025-12,Midtown 5,Floating Miami,WARM_LEAD,5,5.0,0
2025-12,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,8,5.0,1
2025-12,Oliver on the Hudson,Floating Jersey,CHURN,5,5.0,1
2025-12,Oliver on the Hudson,Floating Jersey,LEAD,1,5.0,1
2025-12,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,6,5.0,1
2025-12,One Ten,Hoboken Polygon,CHURN,3,,0
2025-12,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2025-12,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,11,5.0,0
2025-12,Plank Road,Boerum Hill Polygon,CHURN,5,,0
2025-12,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6,,0
2025-12,River Place,Hell's Kitchen Polygon,CHURN,9,5.0,1
2025-12,River Place,Hell's Kitchen Polygon,FREEMIUM,1,5.0,0
2025-12,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,27,5.0,1
2025-12,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,55,4.72,2
2025-12,River Place,Hell's Kitchen Polygon,TRIAL,2,4.5,0
2025-12,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,5.0,0
2025-12,Silver Towers,Hell's Kitchen Polygon,CHURN,19,4.83,1
2025-12,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,3,5.0,0
2025-12,Silver Towers,Hell's Kitchen Polygon,FROZEN,2,5.0,0
2025-12,Silver Towers,Hell's Kitchen Polygon,LEAD,1,,0
